series,timestamp,value,label
pressure,2022-06-04T04:07:53.000Z,986.61843,
pressure,2022-06-04T04:27:53.000Z,987.80857,
pressure,2022-06-04T04:47:53.000Z,987.80832,
pressure,2022-06-04T05:07:53.000Z,986.40468,
pressure,2022-06-04T05:27:53.000Z,986.58141,
pressure,2022-06-04T05:47:53.000Z,986.35236,
pressure,2022-06-04T06:07:53.000Z,987.16049,
pressure,2022-06-04T06:27:53.000Z,988.1809,
pressure,2022-06-04T06:47:53.000Z,988.90686,
pressure,2022-06-04T07:07:53.000Z,988.80111,
pressure,2022-06-04T07:27:53.000Z,988.82561,
pressure,2022-06-04T07:47:53.000Z,988.68253,
pressure,2022-06-04T08:07:53.000Z,988.69901,
pressure,2022-06-04T08:27:53.000Z,988.73304,
pressure,2022-06-04T08:47:53.000Z,988.81648,
pressure,2022-06-04T09:07:53.000Z,988.87283,
pressure,2022-06-04T09:27:53.000Z,988.87173,
pressure,2022-06-04T09:47:53.000Z,988.82124,
pressure,2022-06-04T10:07:53.000Z,988.68988,
pressure,2022-06-04T10:27:53.000Z,988.62549,
pressure,2022-06-04T10:47:53.000Z,988.75464,
pressure,2022-06-04T11:07:53.000Z,988.78866,
pressure,2022-06-04T11:27:53.000Z,986.37272,
pressure,2022-06-04T11:47:53.000Z,987.75149,
pressure,2022-06-04T12:07:53.000Z,986.15921,
pressure,2022-06-04T12:27:53.000Z,986.42404,
pressure,2022-06-04T12:47:53.000Z,987.6816,
pressure,2022-06-04T13:07:53.000Z,987.49541,
pressure,2022-06-04T13:27:53.000Z,987.12816,
pressure,2022-06-04T13:47:53.000Z,987.67501,
pressure,2022-06-04T14:07:53.000Z,986.25883,
pressure,2022-06-04T14:27:53.000Z,987.02833,
pressure,2022-06-04T14:47:53.000Z,988.08411,
pressure,2022-06-04T15:07:53.000Z,986.06974,
pressure,2022-06-04T15:27:53.000Z,987.50593,
pressure,2022-06-04T15:47:53.000Z,987.01224,
pressure,2022-06-04T16:07:53.000Z,987.24475,
pressure,2022-06-04T16:27:53.000Z,985.90941,
pressure,2022-06-04T16:47:53.000Z,985.56245,
pressure,2022-06-04T17:07:53.000Z,985.45398,
pressure,2022-06-04T17:27:53.000Z,985.59863,
pressure,2022-06-04T17:47:53.000Z,986.22491,
pressure,2022-06-04T18:07:53.000Z,985.20474,
pressure,2022-06-04T18:27:53.000Z,985.17555,
pressure,2022-06-04T18:47:53.000Z,985.12037,
pressure,2022-06-04T19:07:53.000Z,986.24575,
pressure,2022-06-04T19:27:53.000Z,985.00748,
pressure,2022-06-04T19:47:53.000Z,985.36234,
pressure,2022-06-04T20:07:53.000Z,984.8082,
pressure,2022-06-04T20:27:53.000Z,984.73058,
pressure,2022-06-04T20:47:53.000Z,986.25361,
pressure,2022-06-04T21:07:53.000Z,985.02025,
pressure,2022-06-04T21:27:53.000Z,985.441,
pressure,2022-06-04T21:47:53.000Z,984.55768,
pressure,2022-06-04T22:07:53.000Z,985.08394,
pressure,2022-06-04T22:27:53.000Z,984.84257,
pressure,2022-06-04T22:47:53.000Z,984.97393,
pressure,2022-06-04T23:07:53.000Z,984.85314,
pressure,2022-06-04T23:27:53.000Z,984.56602,
pressure,2022-06-04T23:47:53.000Z,984.59935,
pressure,2022-06-05T00:07:53.000Z,984.32771,
pressure,2022-06-05T00:27:53.000Z,986.77995,
pressure,2022-06-05T00:47:53.000Z,984.01933,discard
pressure,2022-06-05T01:07:53.000Z,984.85749,discard
pressure,2022-06-05T01:27:53.000Z,984.40012,discard
pressure,2022-06-05T01:47:53.000Z,984.3235,discard
pressure,2022-06-05T02:07:53.000Z,984.14015,discard
pressure,2022-06-05T02:27:53.000Z,983.1704,discard
pressure,2022-06-05T02:47:53.000Z,983.28115,discard
pressure,2022-06-05T03:07:53.000Z,983.50894,discard
pressure,2022-06-05T03:27:53.000Z,983.094,discard
pressure,2022-06-05T03:47:53.000Z,982.92748,discard
pressure,2022-06-05T04:07:53.000Z,982.91887,discard
pressure,2022-06-05T04:27:53.000Z,983.19531,discard
pressure,2022-06-05T04:47:53.000Z,983.46285,discard
pressure,2022-06-05T05:07:53.000Z,983.77512,discard
pressure,2022-06-05T05:27:53.000Z,985.19168,
