series,timestamp,value,label
pressure,2022-06-05T04:12:43.000Z,981.24289,discard
pressure,2022-06-05T04:32:43.000Z,981.37053,discard
pressure,2022-06-05T04:52:43.000Z,982.60184,
pressure,2022-06-05T05:12:43.000Z,983.98784,
pressure,2022-06-05T05:32:43.000Z,981.61865,
pressure,2022-06-05T05:52:43.000Z,981.93865,
pressure,2022-06-05T06:12:43.000Z,983.12767,
pressure,2022-06-05T06:32:43.000Z,982.42939,
pressure,2022-06-05T06:52:43.000Z,982.38492,
pressure,2022-06-05T07:12:43.000Z,983.16628,
pressure,2022-06-05T07:32:43.000Z,983.37699,
pressure,2022-06-05T07:52:43.000Z,983.42056,
pressure,2022-06-05T08:12:43.000Z,983.32349,
pressure,2022-06-05T08:32:43.000Z,983.22034,
pressure,2022-06-05T08:52:43.000Z,983.29481,
pressure,2022-06-05T09:12:43.000Z,983.25179,
pressure,2022-06-05T09:32:43.000Z,983.35658,
pressure,2022-06-05T09:52:43.000Z,983.37313,
pressure,2022-06-05T10:12:43.000Z,983.44263,
pressure,2022-06-05T10:32:43.000Z,983.70787,
pressure,2022-06-05T10:52:43.000Z,983.73983,
pressure,2022-06-05T11:12:43.000Z,983.6957,
pressure,2022-06-05T11:32:43.000Z,982.73389,
pressure,2022-06-05T11:52:43.000Z,982.93302,
pressure,2022-06-05T12:12:43.000Z,983.14756,
pressure,2022-06-05T12:32:43.000Z,983.77615,
pressure,2022-06-05T12:52:43.000Z,982.92013,
pressure,2022-06-05T13:12:43.000Z,982.88779,
pressure,2022-06-05T13:32:43.000Z,982.85245,
pressure,2022-06-05T13:52:43.000Z,982.84147,
pressure,2022-06-05T14:12:43.000Z,983.19159,
pressure,2022-06-05T14:32:43.000Z,982.89877,
pressure,2022-06-05T14:52:43.000Z,983.79289,
pressure,2022-06-05T15:12:43.000Z,984.19035,
pressure,2022-06-05T15:32:43.000Z,983.02322,
pressure,2022-06-05T15:52:43.000Z,983.62949,
pressure,2022-06-05T16:12:43.000Z,985.1977,
pressure,2022-06-05T16:32:43.000Z,983.57868,
pressure,2022-06-05T16:52:43.000Z,983.23797,
pressure,2022-06-05T17:12:43.000Z,984.12411,
pressure,2022-06-05T17:32:43.000Z,983.39682,
pressure,2022-06-05T17:52:43.000Z,983.26769,
pressure,2022-06-05T18:12:43.000Z,985.19082,
pressure,2022-06-05T18:32:43.000Z,983.33746,
pressure,2022-06-05T18:52:43.000Z,983.40898,
pressure,2022-06-05T19:12:43.000Z,983.4404,
pressure,2022-06-05T19:32:43.000Z,983.33677,
pressure,2022-06-05T19:52:43.000Z,983.94538,
pressure,2022-06-05T20:12:43.000Z,983.80936,
pressure,2022-06-05T20:32:43.000Z,983.75745,
pressure,2022-06-05T20:52:43.000Z,984.46802,
pressure,2022-06-05T21:12:43.000Z,983.74841,
pressure,2022-06-05T21:32:43.000Z,984.35877,
pressure,2022-06-05T21:52:43.000Z,983.25427,
pressure,2022-06-05T22:12:43.000Z,984.4769,
pressure,2022-06-05T22:32:43.000Z,983.84636,
pressure,2022-06-05T22:52:43.000Z,983.62398,
pressure,2022-06-05T23:12:43.000Z,984.76595,
pressure,2022-06-05T23:32:43.000Z,984.05701,
pressure,2022-06-05T23:52:43.000Z,984.13085,
pressure,2022-06-06T00:12:43.000Z,983.6071,
pressure,2022-06-06T00:32:43.000Z,984.41623,
pressure,2022-06-06T00:52:43.000Z,983.95169,
pressure,2022-06-06T01:12:43.000Z,984.52807,
pressure,2022-06-06T01:32:43.000Z,984.23364,
pressure,2022-06-06T01:52:43.000Z,984.97606,
pressure,2022-06-06T02:12:43.000Z,983.51475,
pressure,2022-06-06T02:32:43.000Z,983.81163,
pressure,2022-06-06T02:52:43.000Z,984.32735,
pressure,2022-06-06T03:12:43.000Z,984.14419,
pressure,2022-06-06T03:32:43.000Z,984.80987,
pressure,2022-06-06T03:52:43.000Z,984.01572,discard
pressure,2022-06-06T04:12:43.000Z,984.2237,
pressure,2022-06-06T04:32:43.000Z,985.73777,
pressure,2022-06-06T04:52:43.000Z,985.03396,
pressure,2022-06-06T05:12:43.000Z,984.69674,
pressure,2022-06-06T05:32:43.000Z,986.01576,
pressure,2022-06-06T05:52:43.000Z,986.46542,
pressure,2022-06-06T06:12:43.000Z,985.91966,
pressure,2022-06-06T06:32:43.000Z,986.883,
pressure,2022-06-06T06:52:43.000Z,986.02161,
pressure,2022-06-06T07:12:43.000Z,986.77813,
pressure,2022-06-06T07:32:43.000Z,987.06056,
pressure,2022-06-06T07:52:43.000Z,987.18957,
pressure,2022-06-06T08:12:43.000Z,987.31378,
pressure,2022-06-06T08:32:43.000Z,987.54312,
pressure,2022-06-06T08:52:43.000Z,987.62458,
pressure,2022-06-06T09:12:43.000Z,987.68868,
pressure,2022-06-06T09:32:43.000Z,987.86111,
pressure,2022-06-06T09:52:43.000Z,988.06433,
pressure,2022-06-06T10:12:43.000Z,988.27542,
pressure,2022-06-06T10:32:43.000Z,988.43747,
pressure,2022-06-06T10:52:43.000Z,988.57263,
pressure,2022-06-06T11:12:43.000Z,988.57263,
pressure,2022-06-06T11:32:43.000Z,988.02708,
pressure,2022-06-06T11:52:43.000Z,987.48327,
pressure,2022-06-06T12:12:43.000Z,988.61113,
pressure,2022-06-06T12:32:43.000Z,989.7251,
pressure,2022-06-06T12:52:43.000Z,989.96267,
pressure,2022-06-06T13:12:43.000Z,990.27774,
pressure,2022-06-06T13:32:43.000Z,990.75762,
pressure,2022-06-06T13:52:43.000Z,988.45219,
pressure,2022-06-06T14:12:43.000Z,989.58296,
pressure,2022-06-06T14:32:43.000Z,988.77998,
pressure,2022-06-06T14:52:43.000Z,990.58479,
pressure,2022-06-06T15:12:43.000Z,988.92395,
pressure,2022-06-06T15:32:43.000Z,989.14718,
pressure,2022-06-06T15:52:43.000Z,990.46924,
pressure,2022-06-06T16:12:43.000Z,989.23076,
pressure,2022-06-06T16:32:43.000Z,991.06734,
pressure,2022-06-06T16:52:43.000Z,990.53403,
pressure,2022-06-06T17:12:43.000Z,990.54701,
pressure,2022-06-06T17:32:43.000Z,989.39464,
pressure,2022-06-06T17:52:43.000Z,991.11973,
pressure,2022-06-06T18:12:43.000Z,990.80173,
pressure,2022-06-06T18:32:43.000Z,990.45768,
pressure,2022-06-06T18:52:43.000Z,990.62917,
pressure,2022-06-06T19:12:43.000Z,991.10308,
pressure,2022-06-06T19:32:43.000Z,990.00356,
pressure,2022-06-06T19:52:43.000Z,990.87484,
pressure,2022-06-06T20:12:43.000Z,991.08965,
pressure,2022-06-06T20:32:43.000Z,991.24013,
pressure,2022-06-06T20:52:43.000Z,990.02464,
pressure,2022-06-06T21:12:43.000Z,990.7082,
pressure,2022-06-06T21:32:43.000Z,991.25224,
pressure,2022-06-06T21:52:43.000Z,990.39221,
pressure,2022-06-06T22:12:43.000Z,990.19658,
pressure,2022-06-06T22:32:43.000Z,990.57467,
pressure,2022-06-06T22:52:43.000Z,990.69667,
pressure,2022-06-06T23:12:43.000Z,990.74576,
pressure,2022-06-06T23:32:43.000Z,990.37221,
pressure,2022-06-06T23:52:43.000Z,989.41834,
pressure,2022-06-07T00:12:43.000Z,990.08851,
pressure,2022-06-07T00:32:43.000Z,990.17689,
pressure,2022-06-07T00:52:43.000Z,990.23641,
pressure,2022-06-07T01:12:43.000Z,989.9804,
pressure,2022-06-07T01:32:43.000Z,990.00945,
pressure,2022-06-07T01:52:43.000Z,988.89876,
pressure,2022-06-07T02:12:43.000Z,988.65343,
pressure,2022-06-07T02:32:43.000Z,989.15616,
pressure,2022-06-07T02:52:43.000Z,990.00356,
pressure,2022-06-07T03:12:43.000Z,988.73483,
pressure,2022-06-07T03:32:43.000Z,989.11763,
pressure,2022-06-07T03:52:43.000Z,990.44804,
pressure,2022-06-07T04:12:43.000Z,989.57176,
pressure,2022-06-07T04:32:43.000Z,989.98125,
pressure,2022-06-07T04:52:43.000Z,990.26222,
pressure,2022-06-07T05:12:43.000Z,991.13852,
pressure,2022-06-07T05:32:43.000Z,989.59572,
pressure,2022-06-07T05:52:43.000Z,991.12721,
pressure,2022-06-07T06:12:43.000Z,991.55359,
pressure,2022-06-07T06:32:43.000Z,992.01473,
pressure,2022-06-07T06:52:43.000Z,990.8641,
pressure,2022-06-07T07:12:43.000Z,992.39207,
pressure,2022-06-07T07:32:43.000Z,992.07482,
pressure,2022-06-07T07:52:43.000Z,993.37693,
pressure,2022-06-07T08:12:43.000Z,993.27554,
pressure,2022-06-07T08:32:43.000Z,993.5381,
pressure,2022-06-07T08:52:43.000Z,993.20295,
pressure,2022-06-07T09:12:43.000Z,993.28978,
pressure,2022-06-07T09:32:43.000Z,993.40335,
pressure,2022-06-07T09:52:43.000Z,993.6506,
pressure,2022-06-07T10:12:43.000Z,993.85547,
pressure,2022-06-07T10:32:43.000Z,994.1394,
pressure,2022-06-07T10:52:43.000Z,994.2997,
pressure,2022-06-07T11:12:43.000Z,992.8692,
pressure,2022-06-07T11:32:43.000Z,993.05671,
pressure,2022-06-07T11:52:43.000Z,993.18692,
pressure,2022-06-07T12:12:43.000Z,994.50081,
pressure,2022-06-07T12:32:43.000Z,994.0948,
pressure,2022-06-07T12:52:43.000Z,993.2965,
pressure,2022-06-07T13:12:43.000Z,993.26532,
pressure,2022-06-07T13:32:43.000Z,993.33432,
pressure,2022-06-07T13:52:43.000Z,994.62562,
pressure,2022-06-07T14:12:43.000Z,993.98829,
pressure,2022-06-07T14:32:43.000Z,993.78478,
pressure,2022-06-07T14:52:43.000Z,995.25729,
pressure,2022-06-07T15:12:43.000Z,995.3879,
pressure,2022-06-07T15:32:43.000Z,994.01708,
pressure,2022-06-07T15:52:43.000Z,994.69833,
pressure,2022-06-07T16:12:43.000Z,995.16209,
pressure,2022-06-07T16:32:43.000Z,995.40703,
pressure,2022-06-07T16:52:43.000Z,996.13884,
pressure,2022-06-07T17:12:43.000Z,996.05457,
pressure,2022-06-07T17:32:43.000Z,994.71031,
pressure,2022-06-07T17:52:43.000Z,994.88717,
pressure,2022-06-07T18:12:43.000Z,995.50849,
pressure,2022-06-07T18:32:43.000Z,996.82234,
pressure,2022-06-07T18:52:43.000Z,996.48371,
pressure,2022-06-07T19:12:43.000Z,996.65774,
pressure,2022-06-07T19:32:43.000Z,995.40669,
pressure,2022-06-07T19:52:43.000Z,996.73203,
pressure,2022-06-07T20:12:43.000Z,995.9333,
pressure,2022-06-07T20:32:43.000Z,996.836,
pressure,2022-06-07T20:52:43.000Z,996.22285,
pressure,2022-06-07T21:12:43.000Z,997.46544,
pressure,2022-06-07T21:32:43.000Z,998.02993,
pressure,2022-06-07T21:52:43.000Z,997.90796,
pressure,2022-06-07T22:12:43.000Z,997.39377,
pressure,2022-06-07T22:32:43.000Z,997.15176,
pressure,2022-06-07T22:52:43.000Z,997.70448,
pressure,2022-06-07T23:12:43.000Z,997.81634,
pressure,2022-06-07T23:32:43.000Z,998.10417,
pressure,2022-06-07T23:52:43.000Z,997.98225,
pressure,2022-06-08T00:12:43.000Z,997.85831,
pressure,2022-06-08T00:32:43.000Z,997.98025,
pressure,2022-06-08T00:52:43.000Z,997.63359,
pressure,2022-06-08T01:12:43.000Z,998.46061,
pressure,2022-06-08T01:32:43.000Z,998.50129,
pressure,2022-06-08T01:52:43.000Z,997.05463,
pressure,2022-06-08T02:12:43.000Z,997.27413,
pressure,2022-06-08T02:32:43.000Z,996.64659,
pressure,2022-06-08T02:52:43.000Z,997.5913,
pressure,2022-06-08T03:12:43.000Z,995.21061,
pressure,2022-06-08T03:32:43.000Z,996.30198,
pressure,2022-06-08T03:52:43.000Z,996.54873,
pressure,2022-06-08T04:12:43.000Z,998.54399,
pressure,2022-06-08T04:32:43.000Z,997.18363,
pressure,2022-06-08T04:52:43.000Z,996.30806,
pressure,2022-06-08T05:12:43.000Z,998.13111,
pressure,2022-06-08T05:32:43.000Z,996.42462,
pressure,2022-06-08T05:52:43.000Z,997.87875,
pressure,2022-06-08T06:12:43.000Z,996.28803,
pressure,2022-06-08T06:32:43.000Z,996.19029,
pressure,2022-06-08T06:52:43.000Z,996.73511,
pressure,2022-06-08T07:12:43.000Z,997.4745,
pressure,2022-06-08T07:32:43.000Z,997.44912,
pressure,2022-06-08T07:52:43.000Z,997.37914,
pressure,2022-06-08T08:12:43.000Z,997.26704,
pressure,2022-06-08T08:32:43.000Z,997.18033,
pressure,2022-06-08T08:52:43.000Z,997.06821,
pressure,2022-06-08T09:12:43.000Z,996.94249,
pressure,2022-06-08T09:32:43.000Z,996.96913,
pressure,2022-06-08T09:52:43.000Z,996.85143,
pressure,2022-06-08T10:12:43.000Z,996.63585,
pressure,2022-06-08T10:32:43.000Z,996.57141,
pressure,2022-06-08T10:52:43.000Z,996.47038,
pressure,2022-06-08T11:12:43.000Z,996.23923,
pressure,2022-06-08T11:32:43.000Z,994.78903,
pressure,2022-06-08T11:52:43.000Z,994.81915,
pressure,2022-06-08T12:12:43.000Z,994.33078,
pressure,2022-06-08T12:32:43.000Z,994.39543,
pressure,2022-06-08T12:52:43.000Z,994.92816,
pressure,2022-06-08T13:12:43.000Z,994.03057,
pressure,2022-06-08T13:32:43.000Z,993.71756,
pressure,2022-06-08T13:52:43.000Z,994.65462,
pressure,2022-06-08T14:12:43.000Z,993.36608,
pressure,2022-06-08T14:32:43.000Z,992.97514,
pressure,2022-06-08T14:52:43.000Z,992.77082,
pressure,2022-06-08T15:12:43.000Z,992.46396,
pressure,2022-06-08T15:32:43.000Z,992.19519,
pressure,2022-06-08T15:52:43.000Z,992.00943,
pressure,2022-06-08T16:12:43.000Z,993.60781,
pressure,2022-06-08T16:32:43.000Z,992.46528,
pressure,2022-06-08T16:52:43.000Z,993.27071,
pressure,2022-06-08T17:12:43.000Z,991.09886,
pressure,2022-06-08T17:32:43.000Z,991.08597,
pressure,2022-06-08T17:52:43.000Z,991.93113,
pressure,2022-06-08T18:12:43.000Z,990.79917,
pressure,2022-06-08T18:32:43.000Z,991.55399,
pressure,2022-06-08T18:52:43.000Z,990.40511,
pressure,2022-06-08T19:12:43.000Z,991.22539,
pressure,2022-06-08T19:32:43.000Z,990.86567,
pressure,2022-06-08T19:52:43.000Z,990.9057,
pressure,2022-06-08T20:12:43.000Z,989.76352,
pressure,2022-06-08T20:32:43.000Z,989.45081,
pressure,2022-06-08T20:52:43.000Z,989.6809,
pressure,2022-06-08T21:12:43.000Z,989.47371,
pressure,2022-06-08T21:32:43.000Z,988.98173,
pressure,2022-06-08T21:52:43.000Z,988.83615,
pressure,2022-06-08T22:12:43.000Z,988.60071,
pressure,2022-06-08T22:32:43.000Z,989.60624,
pressure,2022-06-08T22:52:43.000Z,988.41649,
pressure,2022-06-08T23:12:43.000Z,988.3623,
pressure,2022-06-08T23:32:43.000Z,988.2318,
pressure,2022-06-08T23:52:43.000Z,987.81788,
pressure,2022-06-09T00:12:43.000Z,989.45196,
pressure,2022-06-09T00:32:43.000Z,987.49173,
pressure,2022-06-09T00:52:43.000Z,987.05795,
pressure,2022-06-09T01:12:43.000Z,987.03585,
pressure,2022-06-09T01:32:43.000Z,987.00851,
pressure,2022-06-09T01:52:43.000Z,987.24841,
pressure,2022-06-09T02:12:43.000Z,987.48395,
pressure,2022-06-09T02:32:43.000Z,987.73277,
pressure,2022-06-09T02:52:43.000Z,986.68642,
pressure,2022-06-09T03:12:43.000Z,986.52161,
pressure,2022-06-09T03:32:43.000Z,987.46436,
pressure,2022-06-09T03:52:43.000Z,986.22854,
pressure,2022-06-09T04:12:43.000Z,986.67375,
pressure,2022-06-09T04:32:43.000Z,987.81875,
pressure,2022-06-09T04:52:43.000Z,985.93017,
pressure,2022-06-09T05:12:43.000Z,985.72617,
pressure,2022-06-09T05:32:43.000Z,986.56757,
