series,timestamp,value,label
pressure,2022-06-07T04:03:06.000Z,998.65659,discard
pressure,2022-06-07T04:23:06.000Z,998.61927,discard
pressure,2022-06-07T04:43:06.000Z,998.78543,discard
pressure,2022-06-07T05:03:06.000Z,998.96576,discard
pressure,2022-06-07T05:23:06.000Z,999.15759,discard
pressure,2022-06-07T05:43:06.000Z,999.24325,discard
pressure,2022-06-07T06:03:06.000Z,999.49805,discard
pressure,2022-06-07T06:23:06.000Z,999.85308,discard
pressure,2022-06-07T06:43:06.000Z,1000.19642,discard
pressure,2022-06-07T07:03:06.000Z,1000.69707,discard
pressure,2022-06-07T07:23:06.000Z,1000.81976,discard
pressure,2022-06-07T07:43:06.000Z,1000.94243,discard
pressure,2022-06-07T08:03:06.000Z,1001.00212,discard
pressure,2022-06-07T08:23:06.000Z,1000.86718,discard
pressure,2022-06-07T08:43:06.000Z,1000.92108,discard
pressure,2022-06-07T09:03:06.000Z,1001.16376,discard
pressure,2022-06-07T09:23:06.000Z,1001.12902,discard
pressure,2022-06-07T09:43:06.000Z,1001.40307,discard
pressure,2022-06-07T10:03:06.000Z,1001.65716,discard
pressure,2022-06-07T10:23:06.000Z,1001.8425,discard
pressure,2022-06-07T10:43:06.000Z,1002.09646,discard
pressure,2022-06-07T11:03:06.000Z,1002.29329,discard
pressure,2022-06-07T11:23:06.000Z,1002.39581,discard
pressure,2022-06-07T11:43:06.000Z,1002.47268,discard
pressure,2022-06-07T12:03:06.000Z,1002.48091,discard
pressure,2022-06-07T12:23:06.000Z,1002.40068,discard
pressure,2022-06-07T12:43:06.000Z,1002.40891,discard
pressure,2022-06-07T13:03:06.000Z,1002.61818,discard
pressure,2022-06-07T13:23:06.000Z,1003.11836,discard
pressure,2022-06-07T13:43:06.000Z,994.67786,discard
pressure,2022-06-07T14:03:06.000Z,996.2936,discard
pressure,2022-06-07T14:23:06.000Z,995.18536,
pressure,2022-06-07T14:43:06.000Z,995.38609,
pressure,2022-06-07T15:03:06.000Z,994.74499,
pressure,2022-06-07T15:23:06.000Z,994.6298,
pressure,2022-06-07T15:43:06.000Z,994.58071,
pressure,2022-06-07T16:03:06.000Z,994.65265,
pressure,2022-06-07T16:23:06.000Z,994.67589,
pressure,2022-06-07T16:43:06.000Z,994.74214,
pressure,2022-06-07T17:03:06.000Z,994.93754,
pressure,2022-06-07T17:23:06.000Z,995.06143,
pressure,2022-06-07T17:43:06.000Z,995.37252,
