"series","timestamp","value","label"
"Set","2022-06-15T04:03:08Z",962.833333333333,"1"
"Rise","2022-06-15T08:58:08Z",1257.83333333333,"1"
"Set","2022-06-15T11:23:08Z",1402.83333333333,"1"
"Rise","2022-06-16T09:03:08Z",1262.83333333333,"1"
"Set","2022-06-16T11:03:08Z",1382.83333333333,"1"
"Rise","2022-06-17T08:28:08Z",1227.83333333333,"1"
"Set","2022-06-17T11:13:08Z",1392.83333333333,"1"
"Rise","2022-06-18T08:08:08Z",1207.83333333333,"1"
"Set","2022-06-18T11:08:08Z",1387.83333333333,"1"
"Rise","2022-06-19T08:18:08Z",1217.83333333333,"1"
"Set","2022-06-19T11:28:08Z",1407.83333333333,"1"
"Rise","2022-06-20T08:33:08Z",1232.83333333333,"1"
"Set","2022-06-20T11:28:08Z",1407.83333333333,"1"
"Rise","2022-06-21T08:23:08Z",1222.83333333333,"1"
"Set","2022-06-21T11:08:08Z",1387.83333333333,"1"
"Rise","2022-06-22T08:48:08Z",1247.83333333333,"1"
"Set","2022-06-22T11:08:08Z",1387.83333333333,"1"
"Rise","2022-06-23T08:43:08Z",1242.83333333333,"1"
"Set","2022-06-23T11:23:08Z",1402.83333333333,"1"
"Rise","2022-06-24T08:38:08Z",1237.83333333333,"1"
"Set","2022-06-24T11:13:08Z",1392.83333333333,"1"
"Rise","2022-06-25T08:58:08Z",1257.83333333333,"1"
"Set","2022-06-25T11:08:08Z",1387.83333333333,"1"
"Rise","2022-06-26T08:18:08Z",1217.83333333333,"1"
"Set","2022-06-26T12:18:08Z",17.8333333333335,"1"
"Rise","2022-06-27T09:18:08Z",1277.83333333333,"1"
"Set","2022-06-27T11:13:08Z",1392.83333333333,"1"
"Rise","2022-06-28T09:13:08Z",1272.83333333333,"1"
"Set","2022-06-28T10:58:08Z",1377.83333333333,"1"
"Rise","2022-06-29T09:08:08Z",1267.83333333333,"1"
"Set","2022-06-29T11:13:08Z",1392.83333333333,"1"
"Rise","2022-06-30T08:08:08Z",1207.83333333333,"1"
"Set","2022-06-30T12:08:08Z",7.83333333333348,"1"
"Rise","2022-07-01T08:48:08Z",1247.83333333333,"1"
"Set","2022-07-01T11:33:08Z",1412.83333333333,"1"
"Rise","2022-07-02T09:23:08Z",1282.83333333333,"1"
"Set","2022-07-02T11:08:08Z",1387.83333333333,"1"
"Rise","2022-07-03T08:53:08Z",1252.83333333333,"1"
"Set","2022-07-03T11:28:08Z",1407.83333333333,"1"
"Rise","2022-07-04T07:43:08Z",1182.83333333333,"1"
"Set","2022-07-04T11:23:08Z",1402.83333333333,"1"
"Rise","2022-07-05T08:33:08Z",1232.83333333333,"1"
"Set","2022-07-05T11:53:08Z",1432.83333333333,"1"
"Rise","2022-07-06T08:33:08Z",1232.83333333333,"1"
"Set","2022-07-06T11:38:08Z",1417.83333333333,"1"
"Rise","2022-07-07T08:48:08Z",1247.83333333333,"1"
"Set","2022-07-07T11:33:08Z",1412.83333333333,"1"
"Rise","2022-07-08T07:48:08Z",1187.83333333333,"1"
"Set","2022-07-08T11:53:08Z",1432.83333333333,"1"
"Rise","2022-07-09T08:43:08Z",1242.83333333333,"1"
"Set","2022-07-09T11:48:08Z",1427.83333333333,"1"
"Rise","2022-07-10T08:28:08Z",1227.83333333333,"1"
"Set","2022-07-10T11:58:08Z",1437.83333333333,"1"
"Rise","2022-07-11T08:08:08Z",1207.83333333333,"1"
"Set","2022-07-11T12:13:08Z",12.8333333333335,"1"
"Rise","2022-07-12T07:58:08Z",1197.83333333333,"1"
"Set","2022-07-12T12:23:08Z",22.8333333333335,"1"
"Rise","2022-07-13T07:38:08Z",1177.83333333333,"1"
"Set","2022-07-13T12:28:08Z",27.8333333333335,"1"
"Rise","2022-07-14T07:43:08Z",1182.83333333333,"1"
"Set","2022-07-14T12:23:08Z",22.8333333333335,"1"
"Rise","2022-07-15T08:08:08Z",1207.83333333333,"1"
"Set","2022-07-15T12:08:08Z",7.83333333333348,"1"
"Rise","2022-07-16T06:58:08Z",1137.83333333333,"1"
"Set","2022-07-16T12:53:08Z",52.8333333333335,"1"
"Rise","2022-07-17T07:48:08Z",1187.83333333333,"1"
"Set","2022-07-17T12:33:08Z",32.8333333333335,"1"
"Rise","2022-07-18T07:53:08Z",1192.83333333333,"1"
"Set","2022-07-18T12:08:08Z",7.83333333333348,"1"
"Rise","2022-07-19T07:13:08Z",1152.83333333333,"1"
"Set","2022-07-19T13:38:08Z",97.8333333333335,"1"
"Rise","2022-07-20T06:58:08Z",1137.83333333333,"1"
"Set","2022-07-20T12:53:08Z",52.8333333333335,"1"
"Rise","2022-07-21T07:23:08Z",1162.83333333333,"1"
"Set","2022-07-21T13:03:08Z",62.8333333333335,"1"
"Rise","2022-07-22T07:23:08Z",1162.83333333333,"1"
"Set","2022-07-22T12:58:08Z",57.8333333333335,"1"
"Rise","2022-07-23T07:33:08Z",1172.83333333333,"1"
"Set","2022-07-23T12:48:08Z",47.8333333333335,"1"
"Rise","2022-07-24T07:43:08Z",1182.83333333333,"1"
"Set","2022-07-24T12:38:08Z",37.8333333333335,"1"
"Rise","2022-07-25T07:33:08Z",1172.83333333333,"1"
"Set","2022-07-25T13:23:08Z",82.8333333333335,"1"
"Rise","2022-07-26T07:48:08Z",1187.83333333333,"1"
"Set","2022-07-26T12:23:08Z",22.8333333333335,"1"
"Rise","2022-07-27T07:33:08Z",1172.83333333333,"1"
"Set","2022-07-27T12:48:08Z",47.8333333333335,"1"
"Rise","2022-07-28T07:33:08Z",1172.83333333333,"1"
"Set","2022-07-28T13:03:08Z",62.8333333333335,"1"
"Rise","2022-07-29T07:13:08Z",1152.83333333333,"1"
"Set","2022-07-29T13:13:08Z",72.8333333333335,"1"
"Rise","2022-07-30T07:23:08Z",1162.83333333333,"1"
"Set","2022-07-30T13:13:08Z",72.8333333333335,"1"
"Rise","2022-07-31T07:08:08Z",1147.83333333333,"1"
"Set","2022-07-31T13:23:08Z",82.8333333333335,"1"
"Rise","2022-08-01T07:13:08Z",1152.83333333333,"1"
"Set","2022-08-01T13:03:08Z",62.8333333333335,"1"
"Rise","2022-08-02T07:03:08Z",1142.83333333333,"1"
"Set","2022-08-02T13:03:08Z",62.8333333333335,"1"
"Rise","2022-08-03T07:28:08Z",1167.83333333333,"1"
"Set","2022-08-03T12:48:08Z",47.8333333333335,"1"
"Rise","2022-08-04T06:58:08Z",1137.83333333333,"1"
"Set","2022-08-04T13:13:08Z",72.8333333333335,"1"
"Rise","2022-08-05T06:53:08Z",1132.83333333333,"1"
"Set","2022-08-05T13:43:08Z",102.833333333333,"1"
"Rise","2022-08-06T06:53:08Z",1132.83333333333,"1"
"Set","2022-08-06T13:28:08Z",87.8333333333335,"1"
"Rise","2022-08-07T06:33:08Z",1112.83333333333,"1"
"Set","2022-08-07T13:08:08Z",67.8333333333335,"1"
"Rise","2022-08-08T06:03:08Z",1082.83333333333,"1"
"Set","2022-08-08T14:33:08Z",152.833333333333,"1"
"Rise","2022-08-09T05:43:08Z",1062.83333333333,"1"
"Set","2022-08-09T13:38:08Z",97.8333333333335,"1"
"Rise","2022-08-10T06:48:08Z",1127.83333333333,"1"
